"asn","match_name","organization","comment"
"263594","src_asn_isp_","MAXXITEL INFORMATICA E TELECOM LTDA",""
"263596","src_asn_isp_","GRV TELECOM",""
"263598","src_asn_isp_","BRX TELECOMUNICACOES LTDA - EPP",""
"263600","src_asn_isp_","Radio Link Telecom",""
"263603","src_asn_isp_","ATHENA TELECOMUNICACAO LTDA",""
"263608","src_asn_isp_","WSNET TELECOM",""
"263611","src_asn_isp_","Zum Telecom LTDA-ME",""
"263612","src_asn_isp_","Ip Carrier Telecom",""
"263614","src_asn_isp_","RVA TELECOM LTDA",""
"263616","src_asn_isp_","Dez Solucoes em Telecomunicacoes",""
"263623","src_asn_isp_","GX Telecomunicacoes (GOX)",""
"263625","src_asn_isp_","NEW TELECOM",""
"263626","src_asn_isp_","G-LAB TELECOM INFORMATICA",""
"263629","src_asn_isp_","ALLREDE TELECOM (MASTER)",""
"263631","src_asn_isp_","Via Link Telecomunicações",""
"263634","src_asn_isp_","TACNET TELECOM",""
"263636","src_asn_isp_","CALLNET TELECOM",""
"263637","src_asn_isp_","DIGITAL TECNOLOGIA & TELECOMUNICACAO",""
"263641","src_asn_isp_","TCF Telecomunicações Campo Florido",""
"263642","src_asn_isp_","Serra Net Telecomunicações e Internet LTDA. - ME",""
"263645","src_asn_isp_","FIXTELL TELECOM",""
"263647","src_asn_isp_","Irádio Comercio e Manutenção de Maquinas",""
"263650","src_asn_isp_","Clicfacil Telecom",""
"263656","src_asn_isp_","BRSULNET TELECOM LTDA",""
"263661","src_asn_isp_","BRASIL DIGITAL TELECOM",""
"263664","src_asn_isp_","PORTAL NET TELECOM",""
"263665","src_asn_isp_","Ideia Telecom",""
"263666","src_asn_isp_","One Telecom Eireli",""
"263672","src_asn_isp_","Consult Telecom Provedor LTDA ME",""
"263689","src_asn_isp_","Telecable Central",""
"263698","src_asn_isp_","TRANSDATELECOM",""
"263717","src_asn_isp_","SOL TELECOMUNICACIONES",""
"263730","src_asn_isp_","TELECABLE SABANETA",""
"263765","src_asn_isp_","XINWEI INTELCOM.NIC S.A.",""
"263775","src_asn_isp_","Intelisis",""
"263777","src_asn_isp_","COOPERATIVA TELEFONICA Y OSPA DE TOSTADO",""
"263783","src_asn_isp_","Telefonica Moviles El Salvador",""
"263791","src_asn_isp_","REFSA TELECOMUNICACIONES",""
"263805","src_asn_isp_","SAITEL",""
"263814","src_asn_isp_","COOPERATIVA TELEFONICA DE SERVICIO PUBLICO Y COMUNICACIONES DE VILLA DEL TOTORAL",""
"263834","src_asn_isp_","GESATEL",""
"263846","src_asn_isp_","Planeta Cyber Telecomunicações",""
"263847","src_asn_isp_","BS CONECT TELECOMUNICAÇOES LTDA",""
"263861","src_asn_isp_","KzNet Telecom LTDA",""
"263864","src_asn_isp_","ClicRapido Telecom",""
"263866","src_asn_isp_","RADIONET TELECOM LTDA",""
"263868","src_asn_isp_","BMFLEX Telecom Eireli - ME",""
"263869","src_asn_isp_","NAVG TELECOMUNICACOES",""
"263879","src_asn_isp_","CR Net Telecomunicações Ltda-Me",""
"263880","src_asn_isp_","WANTEL TECNOLOGIA",""
"263886","src_asn_isp_","ASN263886",""
"263887","src_asn_isp_","MANIA TELECOM",""
"263888","src_asn_isp_","FIUZA INFORMÁTICA & TELECOMUNICAÇÃO LTDA ME",""
"263891","src_asn_isp_","Turbonet Info e Telecom",""
"263900","src_asn_isp_","CHNET Telecom",""
"263903","src_asn_isp_","INFORBARRA TELECOM",""
"263904","src_asn_isp_","IUB Telecom Ltda",""
"263905","src_asn_isp_","New Group Telecom",""
"263913","src_asn_isp_","CIDADE ONLINE",""
"263914","src_asn_isp_","Speed Wi-Fi Telecom",""
"263917","src_asn_isp_","Nossarede Telecom Ltda",""
"263918","src_asn_isp_","WS TELECOMUNICACOES",""
"263921","src_asn_isp_","PCNET Telecom",""
"263922","src_asn_isp_","SPEED TURBO TELECOM",""
"263925","src_asn_isp_","ACEM TELECOM",""
"263928","src_asn_isp_","JBMNET TELECOM",""
"263935","src_asn_isp_","Grupo I5 Telecom",""
"263939","src_asn_isp_","Loginnet Telecom",""
"263940","src_asn_isp_","TOP WEB TELECOM",""
"263944","src_asn_isp_","FiberNet Telecomunicacoes",""
"263948","src_asn_isp_","NEW LIFE TELECOM",""
"263950","src_asn_isp_","TVANET TELECOM LTDA",""
"263952","src_asn_isp_","CONNECT TELECOM",""
"263956","src_asn_isp_","ProntoTelecom",""
"263957","src_asn_isp_","SEU LUGAR TELECOM",""
"263959","src_asn_isp_","FLEXTEL NETWORK",""
"263960","src_asn_isp_","speed telecom",""
"263965","src_asn_isp_","Navetech Telecom LTDA",""
"263966","src_asn_isp_","WORLD WIFI TELECOMUNICAÇÕES",""
"263968","src_asn_isp_","RAFAEL FARIA FERRAZ ME",""
"263975","src_asn_isp_","Smart Link Consultoria e serviços em telec.",""
"263980","src_asn_isp_","G3 Telecom EIRELI",""
"263985","src_asn_isp_","DZ7 Telecomunicacoes Ltda",""
"263992","src_asn_isp_","Rosimeire Pereira Souza Gomes ME",""
"264002","src_asn_isp_","MVA Telecom",""
"264007","src_asn_isp_","Elétric Telecomunicações e Informática LTDA ME",""
"264010","src_asn_isp_","Polli Telecom",""
"264013","src_asn_isp_","CONNECTA TELECOM INTERNET",""
"264023","src_asn_isp_","SE77E TELECOM",""
"264024","src_asn_isp_","Wnet Telecom e Informática EIRELI",""
"264030","src_asn_isp_","FIBERTELECOM",""
"264042","src_asn_isp_","CRISPIM E GOMES TELECOM LTDA",""
"264049","src_asn_isp_","TELECOMUNICACOES ALARCAO E FERNANDES LTDA - ME",""
"264056","src_asn_isp_","Uli Telecom",""
"264058","src_asn_isp_","TNB Telecom",""
"264059","src_asn_isp_","D.V Comercio em Telecomunicacoes de Rede LTDA-ME",""
"264069","src_asn_isp_","Conecttiva Telecom",""
"264071","src_asn_isp_","HOPNET TELECOM",""
"264075","src_asn_isp_","K1 Telecom e Multimidia",""
"264092","src_asn_isp_","STA TELECOM LTDA",""
"264100","src_asn_isp_","RIO CABLE TELECOM",""
"264104","src_asn_isp_","ZINE TELECOMUNICAÇÕES PROVEDOR LTDA",""
"264106","src_asn_isp_","Andrade & Landim Telecomunicações",""
"264108","src_asn_isp_","worldnet",""
"264110","src_asn_isp_","Econect Itapevi Telecomunicações ltda",""
"264111","src_asn_isp_","RedeBr Telecom",""
"264116","src_asn_isp_","I2 Telecom",""
"264117","src_asn_isp_","Fibramais Telecom Ltda",""
"264119","src_asn_isp_","UBA CONECT TELECOM",""
"264120","src_asn_isp_","G20 Telecomunicacoes LTDA",""
"264125","src_asn_isp_","UN TELECOMUNICACOES",""
"264127","src_asn_isp_","Emitel Internet",""
"264128","src_asn_isp_","FUSION TELECOMUNICAÇÕES - EIRELI",""
"264129","src_asn_isp_","Flip Networks",""
"264133","src_asn_isp_","TX WEB TELECOM",""
"264135","src_asn_isp_","Priston Net Telecom",""
"264137","src_asn_isp_","ClickNet Telecom",""
"264144","src_asn_isp_","ASAP GLOBAL TELECOM LTDA",""
"264148","src_asn_isp_","Corrêa Sat Telecomunicações Ltda ME",""
"264150","src_asn_isp_","Gigaflex internet servicos de tel",""
"264160","src_asn_isp_","PRYMUS SERVIçOS EM TELECOMUNICAçõES",""
"264162","src_asn_isp_","NC BRASIL TELECOM E SERVIÇOS",""
"264164","src_asn_isp_","Telecomunicações Netcoro Ltda",""
"264166","src_asn_isp_","TURBO NET TELECOM LTDA",""
"264169","src_asn_isp_","WNP PROGRESSO E SERV DE TELECOMUNICACAO",""
"264178","src_asn_isp_","Coonexao Telecom e Informatica EIRELI",""
"264180","src_asn_isp_","Fernando Net e Telecomunicações",""
"264191","src_asn_isp_","Temais Telecom",""
"264193","src_asn_isp_","MASTER TELECOM",""
"264195","src_asn_isp_","Vamo Telecom",""
"264196","src_asn_isp_","RoraimaNET Telecomunicacoes",""
"264200","src_asn_isp_","R DE MELO NEVES CONEX - ME",""
"264204","src_asn_isp_","CAS TELECOMUNICACOES EIRELI",""
"264206","src_asn_isp_","Mixconect Telecom",""
"264209","src_asn_isp_","LINKFORT TELECOM LTDA ME",""
"264212","src_asn_isp_","IMPACTO TELECOM",""
"264214","src_asn_isp_","Guaptel-Net Telecom",""
"264215","src_asn_isp_","Wlenet Servicos de Telecomunicacoes LTDA",""
"264217","src_asn_isp_","Sem Fone Telecomunicações",""
"264227","src_asn_isp_","Inove Comercio e Servicos de Telecomunicacoes",""
"264228","src_asn_isp_","Blink Telecom AS264228",""
"264229","src_asn_isp_","GLOBAL FLASH TELECOM E TECNOLOGIA LTDA - ME",""
"264230","src_asn_isp_","",""
"264232","src_asn_isp_","RCA COMPANY DE TELECOMUNICACOES DE PARANAVAI",""
"264233","src_asn_isp_","WF -TELECOM SERVIOS DE TELECOMUNICAOES EIRELE ME",""
"264234","src_asn_isp_","GLOBAL SOLUCOES EM TECNOLOGIA E TELECOM LTDA-ME",""
"264236","src_asn_isp_","COMFIBRA - PROVEDOR DE TELEC. LTDA - M",""
"264239","src_asn_isp_","Digital Telecomunicações Ltda-Me",""
"264244","src_asn_isp_","SPEED NET SERVIÇOS DE TELECOMUNICAÇOES",""
"264246","src_asn_isp_","Globaltech Telecomunicações e Informatica Ltda ME",""
"264248","src_asn_isp_","BandeiraNet Telecomunicações Ltda ME",""
"264250","src_asn_isp_","Virtual Telecom",""
"264255","src_asn_isp_","Interfibras Telecomunicacoes",""
"264259","src_asn_isp_","INTERATIVA TELECOM LTDA",""
"264268","src_asn_isp_","Teleturbo Telecomunicacoes",""
"264273","src_asn_isp_","A & G TELECOMUNICAÇÕES",""
"264274","src_asn_isp_","DSP RS TELECOMUNICAÇÕES LTDA.",""
"264278","src_asn_isp_","MICROTELL (MELL).",""
"264280","src_asn_isp_","Eagle Redes de Telecomunicacoes Ltda",""
"264281","src_asn_isp_","RS Portal",""
"264283","src_asn_isp_","Net Triangulo Telecom Ltda - ME",""
"264285","src_asn_isp_","iFoz Telecom",""
"264293","src_asn_isp_","Smart Solucoes em Telecomunicacoes",""
"264294","src_asn_isp_","Ora Servicos de Telecomunicacoes Ltda",""
"264295","src_asn_isp_","Unolink Telecom",""
"264297","src_asn_isp_","CONECTJA TELECOMUNICACOES",""
"264301","src_asn_isp_","LNP SERVICOS DE TELECOMUNICACOES E INFORMATICA",""
"264310","src_asn_isp_","MUNDIAL NET TELECOM",""
"264311","src_asn_isp_","Plug Supernet Telecon Serviços de Informatica",""
"264318","src_asn_isp_","WM TELECOM BOCAIUVA LTDA. - ME",""
"264321","src_asn_isp_","New Oeste Telecomunicacoes Ltda",""
"264328","src_asn_isp_","ECLIPSE TELECOM",""
"264329","src_asn_isp_","ESTRATEGIA REDES DE TELECOMUNICACOES",""
"264332","src_asn_isp_","CONEXAO INOVE TELECOMUNICAES",""
"264334","src_asn_isp_","MarapelNet Telecom",""
"264337","src_asn_isp_","NET COM INFORMATICA LTDA - ME",""
"264342","src_asn_isp_","UPNET PROVEDOR DE ACESSO E TELECOM",""
"264351","src_asn_isp_","UNA TELECOMUNICAÇÕES LTDA",""
"264359","src_asn_isp_","Start Telecomunicações",""
"264360","src_asn_isp_","TASS TELECOM Serviços de Telcomunicações Ltda",""
"264367","src_asn_isp_","L&J REDES DE TELECOMUNICACAO E INFORMATICA",""
"264373","src_asn_isp_","Virtual Net Telecom LTDA",""
"264384","src_asn_isp_","Linejet servios de telecomunicaes",""
"264386","src_asn_isp_","MMM E G TELECOMUNICACOES LTDA - ME",""
"264387","src_asn_isp_","OZONIO TELECOMUNICACOES LTDA",""
"264389","src_asn_isp_","ARP TELECOMUNICACOES LTDA - EPP",""
"264391","src_asn_isp_","Newnet Telecom Ltda",""
"264393","src_asn_isp_","NetBrasil Telecom LTDA",""
"264397","src_asn_isp_","SUPRANET TELECOM",""
"264404","src_asn_isp_","NETGOOL TELECOMUNICACOES",""
"264421","src_asn_isp_","BrumaNet Telecom",""
"264429","src_asn_isp_","V1 Telecomunicacoes e Informatica LTDA - ME",""
"264437","src_asn_isp_","Telemac TELECOMUNICACOES",""
"264439","src_asn_isp_","OURINET TELECOM",""
"264440","src_asn_isp_","POINT TELECOM",""
"264441","src_asn_isp_","DELTA TELECOM",""
"264444","src_asn_isp_","LINKCE TELECOM",""
"264451","src_asn_isp_","GETTEL INTERNET",""
"264456","src_asn_isp_","GBATELECOM LTDA",""
"264463","src_asn_isp_","MEGA REDES TELECOM",""
"264473","src_asn_isp_","POLOTEL TELECOM LOCAÇÃO E DES. DE. SITES",""
"264477","src_asn_isp_","FLIX TELECOM",""
"264483","src_asn_isp_","RP Telecom",""
"264490","src_asn_isp_","ANDRA TELECOM",""
"264497","src_asn_isp_","Mais Net Telecomunicaçoes Eirelli",""
"264500","src_asn_isp_","SoulTelecom",""
"264508","src_asn_isp_","INET TELECOM E INFORMATICA LTDA",""
"264509","src_asn_isp_","CONECTA AMAZONIA TELECOM",""
"264510","src_asn_isp_","HNS SERVICOS DE TELECOMUNICACOES",""
"264516","src_asn_isp_","A.M.A TELECOM",""
"264517","src_asn_isp_","GM NETWORK TELECOMUNICACOES",""
"264519","src_asn_isp_","BLUE TELECOMUNICACOES DO BRASIL LTDA",""
"264520","src_asn_isp_","Radioscan Telecom Com. De Compon. Eletr. Ltda-EPP",""
"264521","src_asn_isp_","SLIM NET TELECOM",""
"264524","src_asn_isp_","Cunha e Zanato telecom",""
"264526","src_asn_isp_","ALPHANETT SERVIÇOS DE TELECOMUNICAÇÕES",""
"264540","src_asn_isp_","RG Tecnologia e Telecomunicações Ltda",""
"264541","src_asn_isp_","ASN264541",""
"264542","src_asn_isp_","KMM TELECOM LTDA-ME",""
"264543","src_asn_isp_","MEGA CONEXAO TELECOM",""
"264544","src_asn_isp_","SUPER NOVA TELECOM LTDA",""
"264547","src_asn_isp_","DATAZOOM TELECOM",""
"264550","src_asn_isp_","M H SAT SERVIÇOS EM TELECOMUNICAÇÕES",""
"264552","src_asn_isp_","Justweb Telecomunicações",""
"264553","src_asn_isp_","J da L Moraes Telecom ME",""
"264554","src_asn_isp_","CONECTE TELECOMUNICAÇÕES",""
"264562","src_asn_isp_","Texnet Internet Fibra Óptica",""
"264564","src_asn_isp_","TELECAB TELECOMUNICACOES LTDA",""
"264568","src_asn_isp_","C&A NET TELECOM",""
"264570","src_asn_isp_","RIOTEL",""
"264577","src_asn_isp_","Silva Telecom",""
"264579","src_asn_isp_","NET MAIS TELECOMUNICAÇÕES",""
"264580","src_asn_isp_","NETLI TELECOMUNICAÇÕES LTDA - ME",""
"264586","src_asn_isp_","SPEED TELECOMUNICACOES",""
"264588","src_asn_isp_","TDVK TELECOM LTDA",""
"264590","src_asn_isp_","NAVEX TELECOM",""
"264591","src_asn_isp_","7 Sul Telecom",""
"264592","src_asn_isp_","ENLACE TELECOM",""
"264596","src_asn_isp_","ALFA TELECOMUNICACOES",""
"264598","src_asn_isp_","DELTA TELECOMUNICAÇÕES",""
"264599","src_asn_isp_","SYNCONTEL TELECOMUNICAÇÕES LTDA",""
"264602","src_asn_isp_","M.C.R. Campos Informatica e Telecomunicacoes - ME",""
"264605","src_asn_isp_","TELEVIADUCTO",""
"264621","src_asn_isp_","BLUE SAT SERVICIOS ADMINISTRADOS DE TELECOMUNICACIONES SA",""
"264625","src_asn_isp_","SONYTELNET",""
"264628","src_asn_isp_","FIBEX TELECOM",""
"264631","src_asn_isp_","RED PARAGUAYA DE TELECOMUNICACIONES SA",""
"264634","src_asn_isp_","Coop de Prov.Serv.Telef.Obras y Serv Púb y Soc Virrey del Pino",""
"264642","src_asn_isp_","TELESISTEMA",""
"264652","src_asn_isp_","COOPERATIVA TELEFONICA VILLA ELOISA",""
"264697","src_asn_isp_","LEWTEL SRL",""
"264716","src_asn_isp_","Red Television",""
"264725","src_asn_isp_","COOP. DE PROV. DE SERV. TELEF. PRESIDENTE DERQUI LTDA",""
"264726","src_asn_isp_","EMPRESA DE TELECOMUNICACIONES Y SERVICIOS AUDIOVISUALES SOC. DEL ESTADO",""
"264731","src_asn_isp_","Corporacion Digitel AS264731",""
"264744","src_asn_isp_","FibraTeleCoM",""
"264750","src_asn_isp_","TELEOPERADORA DEL NORDESTE",""
"264756","src_asn_isp_","Cable Television Satelital",""
"264765","src_asn_isp_","VANET TELECOMUNICACIONES SRL",""
"264770","src_asn_isp_","KDMnet Telecom",""
"264778","src_asn_isp_","TotalCom Venezuela",""
"264781","src_asn_isp_","VIDEOTEL",""
"264810","src_asn_isp_","COOP DE PROV DE SERV PUBLICOS TELEFON VIVIENDA CONSUMO Y CREDITO DE EL HOYO",""
"264825","src_asn_isp_","TELEALFACOM",""
"264827","src_asn_isp_","WIRCOM TELECOMUNICACIONES",""
"264861","src_asn_isp_","CONNECT MAX TELECOM",""
"264862","src_asn_isp_","TRIANGULO NET",""
"264863","src_asn_isp_","New Help Telecomunicaçoes",""
"264867","src_asn_isp_","Click Telecomunicação Ltda ME",""
"264869","src_asn_isp_","ASN264869",""
"264871","src_asn_isp_","InterPop Telecomunicações Eireli",""
"264876","src_asn_isp_","5GTELECOM AZEVEDO INFORMATICA",""
"264878","src_asn_isp_","3T Telecom",""
"264887","src_asn_isp_","Voar Telecomunicações",""
"264891","src_asn_isp_","PORTAL LINK TELECOM",""
"264897","src_asn_isp_","SKYMAX TELECOMUNICAÇÕES",""
"264900","src_asn_isp_","RJNET Telecomunicacoes Ltda ME",""
"264909","src_asn_isp_","BRConnect Telecomunicacoes LTDA",""
"264911","src_asn_isp_","Powernet Telecom AS264911",""
"264912","src_asn_isp_","ATInfo Telecom",""
"264913","src_asn_isp_","GOOFIBER TELECOM",""
"264915","src_asn_isp_","BURITINET TELECOM",""
"264923","src_asn_isp_","JB Telecom LTDA",""
"264928","src_asn_isp_","FIBRANET TELECOM",""
"264929","src_asn_isp_","TECNET",""
"264931","src_asn_isp_","Net Galileu Servicos de Telecomunicação LTDA ME",""
"264933","src_asn_isp_","NTi Telecomunicações LTDA.",""
"264935","src_asn_isp_","CENTRALNET TELECOMUNICACOES LTDA - ME",""
"264938","src_asn_isp_","Online TELECOM",""
"264940","src_asn_isp_","InfoTelecom Banda Larga",""
"264941","src_asn_isp_","Satcom Telecom",""
"264943","src_asn_isp_","VIARAPIDA TELECOMUNICAÇÕES",""
"264944","src_asn_isp_","enzo serviços e comercio de telecomunicações",""
"264948","src_asn_isp_","KONECTIVA TELECOM",""
"264952","src_asn_isp_","GSG TELECOM SERVICOS",""
"264953","src_asn_isp_","INTEGRATO TELECOMUNICAÇÕES LTDA - ME",""
"264959","src_asn_isp_","Torres Telecom",""
"264960","src_asn_isp_","R L GUIMARAES TELECOMUNICACAO",""
"264962","src_asn_isp_","Voltec Automação",""
"264963","src_asn_isp_","LUMIAR TELECOMUNICAÇÔES",""
"264966","src_asn_isp_","UNDERCORP TELECOM LTDA.",""
"264974","src_asn_isp_","TELECOM SCAE",""
"264982","src_asn_isp_","RIOTELECOM",""
"264987","src_asn_isp_","RBR TELECOM SERVICOS DE TELEFONIA LIMITADA",""
"264990","src_asn_isp_","WT INFORMATICA TELECOMUNICAÇÕES LTDA - ME",""
"264996","src_asn_isp_","SERVLINK TELECOM",""
"264997","src_asn_isp_","Direct Telecom",""
"264998","src_asn_isp_","SQUID TELECOM",""
"264999","src_asn_isp_","UMPLAY TELECOM",""
"265006","src_asn_isp_","Silva E Silva telecom Ltda. Me.",""
"265008","src_asn_isp_","T F DA SILVA RAMOS TELECOMUNICAÇÕES E SISTEMA",""
"265009","src_asn_isp_","OMEGA TELECOMUNICACAO LTDA",""
"265014","src_asn_isp_","GNA TELECOM LTDA - ME",""
"265016","src_asn_isp_","Atlanet Telecomunicacoes",""
"265017","src_asn_isp_","TUDO ALL TELECOM",""
"265018","src_asn_isp_","JS SERVIÇOS E TELECOMUNICAÇÕES",""
"265019","src_asn_isp_","NEX TELECOM",""
"265027","src_asn_isp_","Planet Sat Telecom",""
"265028","src_asn_isp_","Linkvida Telecom",""
"265032","src_asn_isp_","IRANET TELECOM",""
"265033","src_asn_isp_","Tecnotec Telecomunicações e Informática Ltda",""
"265036","src_asn_isp_","BMJNET TELECOM",""
"265038","src_asn_isp_","TELFO TELECOM",""
"265041","src_asn_isp_","Infotel Engenharia e Telecomunicações SCM",""
"265050","src_asn_isp_","S.O.S. TELECOM",""
"265052","src_asn_isp_","R N TELECOM",""
"265053","src_asn_isp_","SYS3 Telecom",""
"265055","src_asn_isp_","BMI TELECOMUNICAES",""
"265062","src_asn_isp_","NETFORCE Telecom",""
"265063","src_asn_isp_","COMETA TELECOMUNICACOES E SERVICOS LTDA",""
"265067","src_asn_isp_","Madmak Informatica Telecomunicacoes - LTDA ME",""
"265080","src_asn_isp_","AD Telecom",""
"265083","src_asn_isp_","UltraWeb Telecomunicações LTDA",""
"265085","src_asn_isp_","Linfortel Internet",""
"265086","src_asn_isp_","GUARATIBA TELECOM SERVICOS DE COMUNICACOES",""
"265088","src_asn_isp_","Club21 Servicos de Telecomunicacoes",""
"265090","src_asn_isp_","GS TELECOMUNICACOES LTDA",""
"265093","src_asn_isp_","PegaNet",""
"265095","src_asn_isp_","Grimm Telecom",""
"265096","src_asn_isp_","PRGNET SERVIÇOS DE TELECOMUNICAÇÕES",""
"265097","src_asn_isp_","Upnet Telecom",""
"265100","src_asn_isp_","FSI telecomunicacoes",""
"265113","src_asn_isp_","Sales Telecom e Informatica",""
"265117","src_asn_isp_","Comp Telecom",""
"265118","src_asn_isp_","SKYNET Telecomunicacoes Eireli",""
"265126","src_asn_isp_","FLEETNET TELECOMUNICACOES",""
"265131","src_asn_isp_","GP4 TELECOM",""
"265132","src_asn_isp_","TELEMOS MULTIMIDIA LTDA",""
"265133","src_asn_isp_","radiusnet",""
"265137","src_asn_isp_","CONECTIVA TELECOM TECNOLOGIA LTDA - ME",""
"265140","src_asn_isp_","DUPONT & SCHWANKE",""
"265144","src_asn_isp_","MCD INFORMATICA E TELECOMUNICACOES",""
"265152","src_asn_isp_","WIP TELECOM MULTIMIDIA",""
"265157","src_asn_isp_","MICROTELL (MELL)..",""
"265158","src_asn_isp_","ORBE TELECOM",""
"265160","src_asn_isp_","FULL TECH TELECOM",""
"265163","src_asn_isp_","S R DA SILVA OLIVEIRA",""
"265166","src_asn_isp_","SuperNetwork Telecom",""
"265169","src_asn_isp_","MEGA TELECON PROVEDOR DE INTERNET",""
"265170","src_asn_isp_","GSM TELECOM SERVIÇOS DE PROVEDOR DE INTERNET LTDA",""
"265171","src_asn_isp_","SITELBRA",""
"265173","src_asn_isp_","MEGAMAX TELECOM LTDA - ME",""
"265176","src_asn_isp_","LINKTAP TELECOM LTDA",""
"265177","src_asn_isp_","WLA TELECOM",""
"265178","src_asn_isp_","Fox Telecom Internet",""
"265189","src_asn_isp_","i i telecom",""
"265197","src_asn_isp_","Nevoli Telecom",""
"265205","src_asn_isp_","UnoNet Telecomunicações",""
"265215","src_asn_isp_","FiberNet Telecom",""
"265220","src_asn_isp_","polixnet telecomunicacoes ltda",""
"265224","src_asn_isp_","M. DANTAS E CIA",""
"265225","src_asn_isp_","ASN265225",""
"265226","src_asn_isp_","UNICONNECT SERVICOS DE TELECOMUNICACOES LTDA",""
"265230","src_asn_isp_","MEGA NET SERVICOS DE TELECOMUNICACOES",""
"265234","src_asn_isp_","N-MULTIMIDIA TELECOMUNICACOES",""
"265237","src_asn_isp_","SINAL TELECOM LTDA",""
"265244","src_asn_isp_","MFT Servicos de Internet Comercio e Telefonia Ltda",""
"265247","src_asn_isp_","Estacaonet Telecom Servicos e Comercio Ltda",""
"265249","src_asn_isp_","WOW SERVICOS DE TELECOMUNICACOES",""
"265257","src_asn_isp_","GLOBAL INFO TELECOM",""
